company_id,company_name,industry,region,ownership_type,supply_chain_role,relationship_stage,employees,revenue_twd_mn_x,export_ratio,digital_maturity,supply_chain_pressure,major_customer_pressure,transition_project,project_capex_twd_mn,expected_energy_saving_pct,expected_emission_reduction_tons,payback_years,ownership_years,customer_concentration,supplier_concentration,description,fiscal_year,revenue_twd_mn_y,ebitda_margin_pct,debt_to_ebitda,interest_coverage,current_ratio,dscr,operating_cashflow_twd_mn,capex_twd_mn,revenue_cv,annual_kwh,annual_power_cost_twd_mn,renewable_kwh,avg_invoice_count,renewable_share_calc,energy_intensity_kwh_per_twd_mn,renewable_share,scope1_2_tons,estimated_scope3_tons,climate_risk_score,water_risk_score,governance_maturity,board_esg_oversight,iso_14001,iso_50001,iso_14064,carbon_inventory,net_zero_commitment,environmental_controversy,esg_gap_summary,transition_barrier,top_expected_benefit,doc_台電帳單,doc_電子發票,doc_財報摘要,doc_銀行往來摘要,doc_專案計畫書,doc_設備報價單,doc_碳盤查資料,doc_ISO 文件,doc_供應鏈問卷,doc_還款來源說明,relationship_score,documentation_completeness,repayment_quality,banking_readiness,requested_loan_twd_mn,collateral_strength,loan_purpose_note,repayment_source_note,documentation_score,financial_resilience_score,green_impact_score,governance_score,transition_readiness_score,pd_estimate,panda_score,green_loan_fit_score,recommended_product,green_loan_fit,missing_documents,bank_red_flags,post_loan_kpis,carbon_fee_exposure_twd_mn,enterprise_actions,bank_actions,panda_score_industry_mean,panda_score_vs_industry,green_loan_fit_score_industry_mean,green_loan_fit_score_vs_industry,documentation_score_industry_mean,documentation_score_vs_industry,green_impact_score_industry_mean,green_impact_score_vs_industry,pd_estimate_industry_mean,pd_estimate_vs_industry
CMP_064,群精工科技064,金屬加工,台中,上市櫃企業,通路供應商,銀行邀請入平台,413,493.33656359584,0.6375245454413029,0.754374925668158,0.3618598672056149,品牌製造商,熱處理優化,178.62304391775666,0.0962215849683168,1653.8724464418003,2.1487342796604656,13,0.3614532906235066,0.5383366593565523,群精工科技064 為 金屬加工 企業，現階段主要關注「熱處理優化」專案，同時面臨 品牌製造商 帶來的減碳揭露與交期要求。,2025,493.3291906152885,12.804695159667205,2.991011534528904,4.780730742317318,1.707128062582253,1.176121440720124,28.441468375508045,117.33654696220223,0.0715511658259598,964772.9467015299,3.1233315384604543,152285.01169887785,1577.3333333333333,0.15784544147877105,978.4117723053689,0.157845441478771,457.3023767365252,2723.108206519934,0.6463298188098423,0.3036114200024609,0.527868482646917,True,True,True,False,True,False,False,供應鏈問卷回覆資料分散,綠電取得成本與合約不確定,提升貸款可核貸性,True,True,True,False,True,True,True,False,False,False,0.62,0.6,0.4407767583097682,0.5502718654084189,200.56232549494837,0.2792292416983538,用於 熱處理優化 與相關節能轉型投資,主要來自節能節費效益與既有客戶續單,60.0,42.20305042504992,38.016314690893616,74.52227555900005,40.77961228257438,0.04269065167100348,49.27951721066035,58.029854223179505,數據建置＋綠色授信培育方案,C｜建議先輔導,"['銀行往來摘要', 'ISO 文件', '供應鏈問卷', '還款來源說明']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：10%', '年度減碳目標：1,654 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.13719071302095756,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",50.4645732657981,-1.1850560551377498,60.14951820548967,-2.119663982310165,61.578947368421055,-1.5789473684210549,42.99060495929648,-4.974290268402868,0.04084177696032637,0.0018488747106771078
CMP_065,華包材工業065,塑膠與包材,台中,家族企業,通路供應商,第三方導入,1095,670.10422717653,0.5445048086595897,0.7778485717584936,0.9217534810913394,出口法規,空壓節能,112.92065311509104,0.251919761813084,212.8617710234585,3.560331809127679,30,0.5705455644372772,0.3952445895655053,華包材工業065 為 塑膠與包材 企業，現階段主要關注「空壓節能」專案，同時面臨 出口法規 帶來的減碳揭露與交期要求。,2025,639.0729799367488,14.956173501887948,2.925521406700922,5.554836015269224,1.6334547214611812,1.8649745591517783,93.13737444954876,51.098374557151296,0.07595445610387348,1173778.3315696665,3.7979698403590727,223172.7347945322,1819.9166666666667,0.19013192592854267,871.3352714290074,0.1901319259285426,556.3709291640218,2011.1517891690287,0.5791142863117464,0.5526143196908087,0.3513631341740157,False,False,True,False,True,False,False,供應鏈問卷回覆資料分散,內部資料治理成熟度不足,滿足品牌供應鏈要求,True,True,True,False,True,True,False,True,True,False,0.46,0.7,0.4838762921630014,0.5523567022570505,110.32833892033668,0.2926480752001313,用於 空壓節能 與相關節能轉型投資,主要來自穩定訂單與營運現金流,70.0,48.456799002135554,50.289589368238666,30.7559879883407,56.817894215338384,0.0502131811078887,50.0643460813307,60.11526456481785,數據建置＋綠色授信培育方案,C｜建議先輔導,"['銀行往來摘要', '碳盤查資料', '還款來源說明']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：25%', '年度減碳目標：213 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.16691127874920653,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.717871558769524,-1.6535254774388264,61.1399359619547,-1.0246713971368493,63.333333333333336,6.666666666666664,46.841298404484604,3.4482909637540615,0.04596979135007758,0.00424338975781112
CMP_066,群包材工業066,塑膠與包材,高雄,外資背景,二階供應商,已送件待補件,1022,2444.968748634457,0.3642168525348094,0.6821745252452172,0.6438945536554777,出口法規,能源監測,221.6141070116849,0.3338972406140772,4341.3515274598185,5.529203034234799,39,0.66805765885609,0.41797673118423,群包材工業066 為 塑膠與包材 企業，現階段主要關注「能源監測」專案，同時面臨 出口法規 帶來的減碳揭露與交期要求。,2025,2428.4269763018983,12.062957021910114,3.7444838916061207,3.8944687468961465,1.0800452646526215,1.2755930371140498,396.7202153467756,189.87610811068456,0.07262979969791614,4085573.9648181847,12.935835150071902,391727.93672946666,7082.666666666667,0.09588075998690168,822.2988846779928,0.0958807599869016,1936.5620593238195,5102.473086768053,0.8042929798099434,0.4444176591332489,0.4663214960318819,False,False,True,False,False,False,False,再生能源採購路徑不明確,CAPEX 壓力偏高,提升貸款可核貸性,True,True,True,True,True,True,False,False,True,True,0.7,0.8,0.4372537021571968,0.6430387957550189,206.98670177999207,0.9462134453392914,用於 能源監測 與相關節能轉型投資,主要來自穩定訂單與營運現金流,80.0,26.79695803161939,65.31019390459292,18.51158507851129,58.42299453359896,0.1161186672561844,47.0573592254636,61.51074330712425,轉型資金＋分階段授信,C｜建議先輔導,"['碳盤查資料', 'ISO 文件']","['PD 偏高，需強化還款來源與保全條件', '氣候實體/轉型風險較高', '客戶集中度偏高']","['月用電年減目標：33%', '年度減碳目標：4,341 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.5809686177971458,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.717871558769524,-4.660512333305924,61.1399359619547,0.3708073451695526,63.333333333333336,16.666666666666664,46.841298404484604,18.468895500108317,0.04596979135007758,0.07014887590610683
CMP_067,華電子工業067,電子零組件,新竹,上市櫃企業,二階供應商,銀行邀請入平台,566,1477.1087531301157,0.6287517393746183,0.526485283022424,0.5046850458214126,ESG 採購規範,空調優化,56.086382321056334,0.0621019691839999,2002.6634199880175,5.7065585126760645,9,0.2685306048742715,0.6000882587334917,華電子工業067 為 電子零組件 企業，現階段主要關注「空調優化」專案，同時面臨 ESG 採購規範 帶來的減碳揭露與交期要求。,2025,1277.8644086813276,19.98884765355634,2.7546782151113263,6.584102720976705,1.7726519896638238,1.834766293473336,118.1747946837995,58.41178791091204,0.06878696430192734,3896196.2044569766,12.350521599392042,424997.8530960458,3939.4583333333335,0.1090801979145398,1323.2459741409248,0.1090801979145398,1846.7970009126068,8416.112051779097,0.299827442421569,0.7441778146570689,0.7703979118707731,True,False,False,False,True,False,False,董事會永續治理尚未制度化,客戶要求加速但專案排程落後,降低能耗成本,True,True,True,True,True,True,False,True,True,True,0.62,0.9,0.5479655972146871,0.6927879590251405,48.3561098145029,0.7195200680732816,用於 空調優化 與相關節能轉型投資,主要來自節能節費效益與既有客戶續單,90.0,58.87374116874946,13.680582420109634,50.44551666955108,62.867747747632286,0.021912556333569033,51.50701994821653,58.64775439354532,數據建置＋綠色授信培育方案,C｜建議先輔導,['碳盤查資料'],['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：6%', '年度減碳目標：2,003 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.554039100273782,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",55.372720793164184,-3.8657008449476535,63.886407656422776,-5.238653262877456,63.57142857142857,26.42857142857143,53.60630528002963,-39.92572285992,0.04105481018783329,-0.019142253854264255
CMP_068,嘉包材能源068,塑膠與包材,高雄,外資背景,出口導向供應商,銀行邀請入平台,169,460.0040848888193,0.918859802309771,0.4674804021708549,0.4423781495465758,零售通路,循環材料導入,48.809391750236806,0.2814066326908783,1628.0159109893218,6.178184921334347,6,0.6046100846266155,0.1893437774760198,嘉包材能源068 為 塑膠與包材 企業，現階段主要關注「循環材料導入」專案，同時面臨 零售通路 帶來的減碳揭露與交期要求。,2025,488.7066647056379,8.567855495599968,2.5238101749738417,4.699418626970044,1.2868718796293914,2.235899785597084,79.15997350683972,55.23267356164828,0.06647660019758088,750166.265596678,2.461443672914033,41739.78378161124,1319.5416666666667,0.05564071019430825,809.128256458341,0.0556407101943082,355.57880989282535,1281.0624466385548,0.2511326726128899,0.3932171762083598,0.5754949900984972,True,True,False,False,False,True,False,再生能源採購路徑不明確,綠電取得成本與合約不確定,滿足品牌供應鏈要求,True,True,True,False,True,False,True,True,True,True,0.62,0.8,0.5240803801563514,0.6494281330547229,37.96985442597322,0.2507506096509105,用於 循環材料導入 與相關節能轉型投資,主要來自節能節費效益與既有客戶續單,80.0,54.18320289373487,43.310231133199075,46.078195197288665,46.79138105673783,0.03475120429931172,52.54644838680356,62.43597501914969,數據建置＋綠色授信培育方案,C｜建議先輔導,"['銀行往來摘要', '設備報價單']",['客戶集中度偏高'],"['月用電年減目標：28%', '年度減碳目標：1,628 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.10667364296784759,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.717871558769524,0.8285768280340378,61.1399359619547,1.2960390571949887,63.333333333333336,16.666666666666664,46.841298404484604,-3.5310672712855293,0.04596979135007758,-0.011218587050765859
CMP_069,富紡織實業069,紡織成衣,桃園,外資背景,一階供應商,已送件待補件,1004,502.1313772156672,0.4472662236373161,0.6868328064211913,0.6504596894481669,出口客戶,蒸汽系統更新,38.32377630541168,0.2637961237112411,5666.51852739889,3.11896249319671,15,0.4518572318818917,0.1518798758252962,富紡織實業069 為 紡織成衣 企業，現階段主要關注「蒸汽系統更新」專案，同時面臨 出口客戶 帶來的減碳揭露與交期要求。,2025,479.6675270424117,16.786996173473824,4.637894586019571,7.761811425176486,1.426755017323886,1.065529099538023,63.78776503158987,17.45537663657453,0.07324009843255756,1175724.757626366,3.7796674956042935,171186.6056813626,1364.25,0.14560091940818348,1171.6013884365434,0.1456009194081834,557.2935351148976,2899.444787954403,0.397738143739235,0.5498761671233574,0.8688336308578448,False,True,False,False,True,True,False,供應鏈問卷回覆資料分散,客戶要求加速但專案排程落後,改善碳費暴露,True,True,True,False,True,True,False,True,False,True,0.7,0.7,0.489133959153387,0.6261968857036854,41.682143829121976,0.6472574942038783,用於 蒸汽系統更新 與相關節能轉型投資,主要來自節能節費效益與既有客戶續單,70.0,36.78700950933164,66.84751145853781,51.661332325081844,70.83008625329208,0.043282722487216034,56.7756190317034,67.23443854737658,轉型資金＋分階段授信,C｜建議先輔導,"['銀行往來摘要', '碳盤查資料', '供應鏈問卷']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：26%', '年度減碳目標：5,667 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.1671880605344693,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.47861052260431,5.297008509099086,60.57137237664542,6.663066170731163,64.0,6.0,43.07906430565485,23.768447152882956,0.04922862100944925,-0.005945898522233213
CMP_070,嘉精工工業070,金屬加工,台中,上市櫃企業,通路供應商,銀行邀請入平台,923,2223.3480050458656,0.7457203771978319,0.8575932459220115,0.8427384719587072,汽車供應鏈,高效馬達,233.79259978639425,0.1002944349019963,5108.273419649252,1.9189142580481588,22,0.2782563341149529,0.4509808082298554,嘉精工工業070 為 金屬加工 企業，現階段主要關注「高效馬達」專案，同時面臨 汽車供應鏈 帶來的減碳揭露與交期要求。,2025,2263.1694449554016,18.856560333875315,4.110144400369987,7.137618316270026,1.532980290853467,1.780414863783216,372.08077696624673,263.419129503437,0.0766720098979918,3529143.3889910625,11.356790967823683,204124.88187389722,6484.958333333333,0.05783978132219047,798.1247918177717,0.0578397813221904,1672.8139663817633,8558.81332065043,0.6078637990945527,0.573986773536469,0.6727749664886495,True,True,False,False,True,False,False,碳盤查邊界與頻率不足,設備汰換與產能安排衝突,滿足品牌供應鏈要求,True,True,False,True,True,True,False,False,False,True,0.62,0.6,0.5666127819368632,0.5943144736779021,195.35813032455317,0.3271073612147663,用於 高效馬達 與相關節能轉型投資,主要來自穩定訂單與營運現金流,60.0,42.8294194631381,54.965273736746,65.256253673056,70.20664295719253,0.03462616183508343,56.56309168079859,64.89194855372764,數據建置＋綠色授信培育方案,C｜建議先輔導,"['財報摘要', '碳盤查資料', 'ISO 文件', '供應鏈問卷']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：10%', '年度減碳目標：5,108 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.501844189914529,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",50.4645732657981,6.098518415000491,60.14951820548967,4.742430348237974,61.578947368421055,-1.5789473684210549,42.99060495929648,11.974668777449516,0.04084177696032637,-0.006215615125242942
CMP_071,台冷鏈物流071,冷鏈物流,高雄,家族企業,一階供應商,已送件待補件,113,237.13171731018207,0.1004253702158785,0.6161531624135005,0.8147743287753378,量販通路,冷媒改善,225.8962385370313,0.2904748907860265,3162.746903031149,5.823679348187493,5,0.4324681714808028,0.5774344847859512,台冷鏈物流071 為 冷鏈物流 企業，現階段主要關注「冷媒改善」專案，同時面臨 量販通路 帶來的減碳揭露與交期要求。,2025,244.99458317897924,11.75045030411176,3.5241245770210083,10.351841355195392,1.233843437806815,2.6528344961879946,24.208622715700585,232.66443279983125,0.06303783890614473,425819.02634432405,1.3642233920298712,63192.46980294027,661.6666666666666,0.1484021753218745,894.9068538991187,0.1484021753218744,201.8382184872096,1138.2033750158378,0.6006459393021762,0.7174748058105903,0.9107356442995148,False,True,True,False,True,False,False,再生能源採購路徑不明確,設備汰換與產能安排衝突,爭取新訂單資格,True,True,True,True,True,True,True,False,False,False,0.7,0.7,0.5730508384781124,0.6555677934673393,186.23816114359656,0.3288673453274208,用於 冷媒改善 與相關節能轉型投資,主要來自穩定訂單與營運現金流,70.0,68.06245243535786,56.28636686037349,65.99999999999999,75.36524454069064,0.017524340594506083,66.30465385490034,71.04091832121784,數據建置＋綠色授信培育方案,B｜可推進但需補件,"['ISO 文件', '供應鏈問卷', '還款來源說明']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：29%', '年度減碳目標：3,163 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.06055146554616288,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['要求補件', '確認還款來源', '補強 ESG/碳資料']",52.91829062267169,13.386363232228646,60.97992109410326,10.060997227114584,61.76470588235294,8.235294117647058,45.6009271417816,10.685439718591894,0.055400581930926535,-0.03787624133642045
CMP_072,嘉食品科技072,食品加工,高雄,上市櫃企業,二階供應商,銀行邀請入平台,416,803.0337415639914,0.5134264556004674,0.8076622526484221,0.6288077827143976,出口客戶,熱回收,36.06567577718155,0.1093615822061964,1082.9820455164331,5.84478116315726,8,0.4350442390234958,0.7340408435634991,嘉食品科技072 為 食品加工 企業，現階段主要關注「熱回收」專案，同時面臨 出口客戶 帶來的減碳揭露與交期要求。,2025,821.6776260307038,13.09312061342028,2.2138008618341467,3.6373483342651656,1.8622488308517364,2.4940754788342767,133.35052201881155,35.375651180067955,0.06860176467519367,1273610.2457121918,4.099369173432568,70020.2190859318,2345.4166666666665,0.054977744817667595,804.7382424723278,0.0549777448176675,603.6912564675789,1322.8275032060394,0.7573934468502856,0.1867663187923859,0.7791738662815306,True,True,True,True,False,False,True,碳盤查邊界與頻率不足,CAPEX 壓力偏高,爭取新訂單資格,True,False,True,True,True,True,True,False,True,False,0.62,0.7,0.5231440580492136,0.6141004203172247,35.663937901308365,0.6556194497556249,用於 熱回收 與相關節能轉型投資,主要來自長約客戶應收與產能提升後新增收入,70.0,61.96743668760608,22.32709524051503,80.73222003167156,71.06864188460435,0.040417595205736845,58.41216743749089,61.10819613517791,數據建置＋綠色授信培育方案,C｜建議先輔導,"['電子發票', 'ISO 文件', '還款來源說明']","['存在環境爭議紀錄，需補充改善說明', '氣候實體/轉型風險較高']","['月用電年減目標：11%', '年度減碳目標：1,083 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.18110737694027368,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",54.878168274741114,3.5339991627497795,62.75475244245105,-1.646556307273137,61.666666666666664,8.333333333333336,49.34327093298031,-27.016175692465282,0.042307534452209056,-0.001889939246472211
CMP_073,和包材材料073,塑膠與包材,新北,家族企業,OEM/ODM,前審中,194,1761.5663781786168,0.4679581959050255,0.5896800877852151,0.8750505194324494,零售通路,能源監測,85.82547750135697,0.2657230366185624,3319.926122631168,4.374907349848176,18,0.6347409739153137,0.1364782142983208,和包材材料073 為 塑膠與包材 企業，現階段主要關注「能源監測」專案，同時面臨 零售通路 帶來的減碳揭露與交期要求。,2025,1791.179117646653,13.05653021051462,3.645394864466665,1.438604829515977,1.7111464780586385,1.6453476912613203,120.97565781378752,44.880609155000535,0.07737915227458814,3811972.883850038,12.015071942522916,312750.0818347729,5454.833333333333,0.08204415177237562,1087.1707368441016,0.0820441517723756,1806.875146944918,10576.61406462738,0.329613252561944,0.521094634225258,0.66488745209267,False,True,True,False,False,False,False,碳盤查邊界與頻率不足,CAPEX 壓力偏高,提升貸款可核貸性,True,True,True,True,True,False,True,False,True,True,0.78,0.8,0.3982865561760341,0.653400294661612,77.24617521191274,0.5896689461348386,用於 能源監測 與相關節能轉型投資,主要來自節能節費效益與既有客戶續單,80.0,29.265221614963615,50.53387679772467,42.99857493063581,71.18500868895181,0.06425615759113124,50.651737361390474,62.15624607369403,數據建置＋綠色授信培育方案,C｜建議先輔導,"['設備報價單', 'ISO 文件']",['客戶集中度偏高'],"['月用電年減目標：27%', '年度減碳目標：3,320 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.5420625440834753,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.717871558769524,-1.06613419737905,61.1399359619547,1.0163101117393296,63.333333333333336,16.666666666666664,46.841298404484604,3.692578393240069,0.04596979135007758,0.018286366241053655
CMP_074,永紡織精密074,紡織成衣,台南,民營企業,OEM/ODM,前審中,1119,255.95072606327045,0.4986775020102659,0.5087126397592248,0.601193652388881,供應鏈稽核,屋頂光電,142.8700253384671,0.1481298931980267,3306.624183910115,5.053922865552043,14,0.2222906949884127,0.1206618283141032,永紡織精密074 為 紡織成衣 企業，現階段主要關注「屋頂光電」專案，同時面臨 供應鏈稽核 帶來的減碳揭露與交期要求。,2025,256.1453736592504,12.055243076930658,2.4123682852837254,2.302665885726423,1.780446016198608,1.342641843162645,34.48434007232908,87.31128367058618,0.07691463058422278,556992.5488815414,1.8550809579649452,80987.7439451699,670.2083333333334,0.14540184443722964,1093.8260731788575,0.1454018444372296,264.01446816985055,1431.3855413070105,0.6818426784962619,0.1483617786151959,0.5604905337459927,False,False,False,True,False,True,True,供應鏈問卷回覆資料分散,客戶要求加速但專案排程落後,爭取新訂單資格,True,True,False,False,False,True,False,True,True,True,0.78,0.6,0.4742342087480437,0.6099819730618152,134.7635585596364,0.4088793590456017,用於 屋頂光電 與相關節能轉型投資,主要來自穩定訂單與營運現金流,60.0,37.7577543279922,38.21217202729984,21.588011693397668,41.90941241407991,0.12972238034617745,38.734440589454145,52.767515923662096,數據建置＋綠色授信培育方案,D｜暫不建議送件,"['財報摘要', '銀行往來摘要', '專案計畫書', '碳盤查資料']","['PD 偏高，需強化還款來源與保全條件', '存在環境爭議紀錄，需補充改善說明']","['月用電年減目標：15%', '年度減碳目標：3,307 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.07920434045095516,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.47861052260431,-12.744169933150168,60.57137237664542,-7.803856452983325,64.0,-4.0,43.07906430565485,-4.86689227835501,0.04922862100944925,0.0804937593367282
CMP_075,鼎食品精密075,食品加工,彰化,家族企業,二階供應商,銀行邀請入平台,282,2344.71782447945,0.6299584258474186,0.4548958146815839,0.8841583770941712,零售通路,冷凍設備汰換,158.513974662907,0.1147362226829611,3966.894492675239,2.556098362418289,37,0.3124705021701374,0.3820951012486785,鼎食品精密075 為 食品加工 企業，現階段主要關注「冷凍設備汰換」專案，同時面臨 零售通路 帶來的減碳揭露與交期要求。,2025,2257.6385698468885,15.939846461220924,2.4339554267765,5.591381136248065,1.2571017799816104,1.8197735155227484,232.7317446491342,111.71301160416208,0.05539836638277263,3932547.2524151285,12.460457047157897,700118.0657472436,7230.541666666667,0.17803169823764334,824.2712515847182,0.1780316982376433,1864.0273976447709,10495.196698898204,0.5551033643374672,0.1538903873494556,0.9164048661637244,True,True,True,True,True,False,False,碳盤查邊界與頻率不足,內部資料治理成熟度不足,爭取新訂單資格,True,True,False,False,False,False,True,True,True,True,0.62,0.6,0.5346596126474954,0.5831308644266234,146.2333811604756,0.6665891342678525,用於 冷凍設備汰換 與相關節能轉型投資,主要來自長約客戶應收與產能提升後新增收入,60.0,56.953704089883004,55.29057654986863,100.0,61.10018259065887,0.01714342376443539,65.39280473164114,69.04009742496257,數據建置＋綠色授信培育方案,B｜可推進但需補件,"['財報摘要', '銀行往來摘要', '專案計畫書', '設備報價單']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：11%', '年度減碳目標：3,967 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.5592082192934312,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['要求補件', '確認還款來源', '補強 ESG/碳資料']",54.878168274741114,10.514636456900021,62.75475244245105,6.285344982511518,61.666666666666664,-1.6666666666666643,49.34327093298031,5.947305616888322,0.042307534452209056,-0.025164110687773664
CMP_076,鼎食品工業076,食品加工,台中,民營企業,二階供應商,第三方導入,125,606.2546839988534,0.8054311466995315,0.5454422941943577,0.5664552119109522,品牌商,冷凍設備汰換,232.64953600039595,0.3203066538574755,651.0336470512399,1.9799759639583168,11,0.2538089203910323,0.5041329389123934,鼎食品工業076 為 食品加工 企業，現階段主要關注「冷凍設備汰換」專案，同時面臨 品牌商 帶來的減碳揭露與交期要求。,2025,593.6757757577975,16.167133160930653,3.4236167605335543,9.807211936991926,1.9203096246789124,1.2674407068412412,91.06466547213827,269.2262284840122,0.07619191677300692,990083.0239615447,3.1095811419625634,81314.68028977563,1934.875,0.08212915313345877,808.2987035287921,0.0821291531334587,469.2993533577722,1521.6461688383472,0.7197094395207086,0.49502365049916,0.832129503142655,True,True,False,True,False,True,False,供應鏈問卷回覆資料分散,設備汰換與產能安排衝突,爭取新訂單資格,True,True,False,True,True,True,True,False,True,False,0.46,0.7,0.4923194681272465,0.5553118138445363,270.9673203197472,0.6928293977200792,用於 冷凍設備汰換 與相關節能轉型投資,主要來自長約客戶應收與產能提升後新增收入,70.0,54.16690322493605,58.92524947988893,68.46223803549161,55.33326702453343,0.026744689227089027,60.285318348469275,66.53852317114347,數據建置＋綠色授信培育方案,C｜建議先輔導,"['財報摘要', 'ISO 文件', '還款來源說明']",['氣候實體/轉型風險較高'],"['月用電年減目標：32%', '年度減碳目標：651 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.14078980600733165,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",54.878168274741114,5.407150073728161,62.75475244245105,3.783770728692417,61.666666666666664,8.333333333333336,49.34327093298031,9.581978546908623,0.042307534452209056,-0.015562845225120029
CMP_077,和精工科技077,金屬加工,台南,家族企業,OEM/ODM,第三方導入,177,2760.0993074321937,0.7185026422490719,0.8500834035251946,0.6656363161316126,品牌製造商,空壓機改善,156.33093483191027,0.2857334703245231,1054.351627726728,6.68462437706237,16,0.4959501288132132,0.7219485316983575,和精工科技077 為 金屬加工 企業，現階段主要關注「空壓機改善」專案，同時面臨 品牌製造商 帶來的減碳揭露與交期要求。,2025,2923.959850593539,20.466390823952853,3.837981500381809,6.341505524234346,1.5187139133480865,1.840438146904378,494.1744613370916,134.78483298495496,0.06890811398587626,7200586.420651834,22.872359943041104,1326421.276277343,7422.5,0.18421017383710098,1319.7519597113283,0.1842101738371009,3413.077963388969,11905.73366467233,0.505116697296001,0.504120730175196,0.4696698045911961,False,True,True,True,False,False,False,再生能源採購路徑不明確,綠電取得成本與合約不確定,滿足品牌供應鏈要求,False,True,True,True,True,True,True,False,False,True,0.46,0.7,0.510611220584626,0.5617139272046191,126.41501301859526,0.4920286263801683,用於 空壓機改善 與相關節能轉型投資,主要來自長約客戶應收與產能提升後新增收入,70.0,47.800470980275854,34.39595429483785,50.62097162229225,57.49473528734194,0.04257303511597974,49.75009344322564,57.92975303545,數據建置＋綠色授信培育方案,C｜建議先輔導,"['台電帳單', 'ISO 文件', '供應鏈問卷']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：29%', '年度減碳目標：1,054 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",1.0239233890166906,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",50.4645732657981,-0.7144798225724642,60.14951820548967,-2.219765170039672,61.578947368421055,8.421052631578945,42.99060495929648,-8.594650664458634,0.04084177696032637,0.0017312581556533715
